isu,full_name,telegram,score
109067,Smirnov Dmitry Ivanovich,@student_109067,36
109068,Fedorov Anastasia Sergeevna,@student_109068,17
109069,Popov Mikhail Sergeevich,@student_109069,100
109070,Novikov Egor Mikhailovich,@student_109070,32
109071,Vasiliev Daria Andreevna,@student_109071,50
109072,Sidorov Anastasia Alexandrovich,@student_109072,8
109073,Mikhailov Polina Dmitrievich,@student_109073,28
109074,Kuznetsov Ksenia Mikhailovna,@student_109074,85
109075,Smirnov Ksenia Alexandrovich,@student_109075,87
109076,Lebedev Elena Mikhailovna,@student_109076,14
109077,Novikov Petr Sergeevna,@student_109077,34
109078,Lebedev Egor Dmitrievna,@student_109078,30
109079,Petrov Elena Dmitrievich,@student_109079,72
109080,Vasiliev Anastasia Alexandrovich,@student_109080,40
109081,Morozov Polina Petrovich,@student_109081,74
109082,Sokolov Anastasia Petrovna,@student_109082,78
109083,Popov Andrey Dmitrievna,@student_109083,1
109084,Mikhailov Anastasia Mikhailovna,@student_109084,72
109085,Sokolov Ksenia Ivanovich,@student_109085,80
109086,Sidorov Elena Alexandrovich,@student_109086,75
109087,Novikov Victoria Alexandrovna,@student_109087,92
109088,Sidorov Nikita Mikhailovich,@student_109088,3
109089,Ivanov Ivan Dmitrievna,@student_109089,45
109090,Morozov Ksenia Ivanovich,@student_109090,85
109091,Smirnov Artem Mikhailovna,@student_109091,30
109092,Lebedev Anna Ivanovich,@student_109092,84
109093,Ivanov Daria Mikhailovich,@student_109093,14
109094,Sokolov Nikita Petrovich,@student_109094,56
109095,Ivanov Anna Dmitrievich,@student_109095,83
109096,Lebedev Victoria Mikhailovna,@student_109096,10
109097,Sokolov Sergey Petrovich,@student_109097,39
109098,Vasiliev Andrey Petrovich,@student_109098,41
109099,Sidorov Ivan Mikhailovich,@student_109099,6
109100,Lebedev Ksenia Andreevna,@student_109100,10
109101,Vasiliev Ksenia Petrovna,@student_109101,30
109102,Volkov Mikhail Mikhailovna,@student_109102,10
109103,Fedorov Ivan Andreevna,@student_109103,35
109104,Ivanov Ksenia Mikhailovna,@student_109104,92
109105,Sokolov Petr Dmitrievich,@student_109105,3
109106,Ivanov Dmitry Ivanovna,@student_109106,77
109107,Mikhailov Sergey Petrovna,@student_109107,23
109108,Vasiliev Alina Petrovich,@student_109108,88
109109,Kuznetsov Sofia Dmitrievich,@student_109109,16
109110,Vasiliev Nikita Ivanovna,@student_109110,23
109111,Lebedev Sofia Alexandrovna,@student_109111,78
109112,Fedorov Alexey Petrovna,@student_109112,90
109113,Petrov Egor Sergeevich,@student_109113,80
109114,Alekseev Petr Alexandrovna,@student_109114,36
109115,Lebedev Ivan Sergeevich,@student_109115,72
109116,Morozov Petr Sergeevich,@student_109116,34
109117,Ivanov Polina Sergeevna,@student_109117,75
109118,Sokolov Daria Petrovna,@student_109118,70
109119,Vasiliev Sofia Sergeevna,@student_109119,64
109120,Alekseev Mikhail Andreevna,@student_109120,2
109121,Sokolov Artem Andreevna,@student_109121,4
109122,Smirnov Egor Alexandrovna,@student_109122,46
109123,Novikov Dmitry Mikhailovna,@student_109123,79
109124,Ivanov Elena Petrovich,@student_109124,56
109125,Fedorov Victoria Ivanovich,@student_109125,29
109126,Fedorov Andrey Sergeevna,@student_109126,18
109127,Sidorov Anna Sergeevna,@student_109127,20
109128,Alekseev Alina Petrovich,@student_109128,30
109129,Mikhailov Egor Dmitrievich,@student_109129,53
109130,Lebedev Mikhail Dmitrievich,@student_109130,74
109131,Mikhailov Sofia Sergeevna,@student_109131,76
109132,Fedorov Daria Mikhailovich,@student_109132,46
109133,Smirnov Artem Petrovna,@student_109133,72
109134,Morozov Nikita Dmitrievna,@student_109134,44
109135,Popov Dmitry Dmitrievich,@student_109135,68
109136,Smirnov Petr Dmitrievich,@student_109136,100
109137,Sidorov Alexey Andreevich,@student_109137,38
109138,Alekseev Sergey Andreevich,@student_109138,29
109139,Smirnov Mikhail Dmitrievich,@student_109139,72
109140,Morozov Dmitry Mikhailovich,@student_109140,26
109141,Alekseev Alexey Andreevich,@student_109141,33
109142,Popov Victoria Ivanovna,@student_109142,38
109143,Volkov Polina Sergeevich,@student_109143,46
109144,Vasiliev Artem Alexandrovich,@student_109144,83
109145,Lebedev Ivan Alexandrovna,@student_109145,87
109146,Popov Egor Petrovich,@student_109146,35
109147,Smirnov Victoria Petrovich,@student_109147,34
109148,Sokolov Anastasia Alexandrovna,@student_109148,94
109149,Kuznetsov Andrey Ivanovna,@student_109149,34
109150,Ivanov Ksenia Petrovich,@student_109150,19
109151,Lebedev Elena Petrovna,@student_109151,13
109152,Smirnov Sergey Petrovna,@student_109152,50
109153,Popov Elena Dmitrievna,@student_109153,74
109154,Petrov Daria Sergeevich,@student_109154,27
109155,Lebedev Artem Alexandrovna,@student_109155,24
109156,Lebedev Andrey Sergeevich,@student_109156,32
109157,Sidorov Maria Sergeevich,@student_109157,20
109158,Fedorov Ivan Mikhailovich,@student_109158,69
109159,Vasiliev Ivan Sergeevich,@student_109159,98
109160,Morozov Nikita Andreevna,@student_109160,0
109161,Ivanov Alina Sergeevna,@student_109161,60
109162,Popov Ksenia Petrovna,@student_109162,43
109163,Popov Nikita Petrovna,@student_109163,66
109164,Volkov Artem Dmitrievich,@student_109164,56
109165,Mikhailov Andrey Petrovich,@student_109165,33
109166,Petrov Petr Mikhailovna,@student_109166,78
109167,Ivanov Mikhail Dmitrievich,@student_109167,98
109168,Vasiliev Andrey Petrovna,@student_109168,47
109169,Sidorov Mikhail Petrovich,@student_109169,70
109170,Lebedev Ksenia Andreevich,@student_109170,49
109171,Ivanov Nikita Ivanovich,@student_109171,75
109172,Alekseev Dmitry Sergeevna,@student_109172,60
109173,Vasiliev Elena Sergeevna,@student_109173,27
109174,Morozov Sofia Alexandrovich,@student_109174,74
109175,Novikov Alexey Sergeevich,@student_109175,32
109176,Ivanov Artem Mikhailovich,@student_109176,78
109177,Sidorov Maria Sergeevna,@student_109177,45
109178,Alekseev Mikhail Andreevich,@student_109178,0
109179,Vasiliev Ivan Mikhailovna,@student_109179,24
109180,Volkov Alexey Dmitrievich,@student_109180,12
109181,Popov Daria Andreevich,@student_109181,61
109182,Volkov Ivan Andreevich,@student_109182,59
109183,Sokolov Alexey Sergeevich,@student_109183,38
109184,Novikov Anastasia Andreevich,@student_109184,52
109185,Kuznetsov Ivan Andreevich,@student_109185,35
109186,Sidorov Sofia Dmitrievich,@student_109186,22
109187,Popov Anastasia Petrovna,@student_109187,42
109188,Volkov Ivan Alexandrovich,@student_109188,54
109189,Sokolov Sofia Sergeevna,@student_109189,46
109190,Alekseev Victoria Mikhailovich,@student_109190,91
109191,Novikov Alexey Petrovich,@student_109191,8
109192,Smirnov Mikhail Ivanovich,@student_109192,61
109193,Vasiliev Daria Ivanovna,@student_109193,27
109194,Novikov Anastasia Alexandrovich,@student_109194,31
109195,Sokolov Ksenia Ivanovna,@student_109195,84
109196,Petrov Petr Andreevich,@student_109196,23
109197,Ivanov Sergey Dmitrievich,@student_109197,92
109198,Morozov Nikita Mikhailovna,@student_109198,84
109199,Smirnov Egor Andreevna,@student_109199,46
109200,Popov Victoria Sergeevna,@student_109200,44
109201,Alekseev Elena Alexandrovich,@student_109201,42
109202,Ivanov Alexey Mikhailovna,@student_109202,5
109203,Volkov Sergey Ivanovna,@student_109203,72
109204,Lebedev Nikita Andreevna,@student_109204,45
109205,Alekseev Alexey Dmitrievich,@student_109205,62
109206,Fedorov Ksenia Andreevich,@student_109206,63
109207,Novikov Anastasia Petrovich,@student_109207,1
109208,Mikhailov Ivan Sergeevich,@student_109208,50
109209,Kuznetsov Andrey Alexandrovich,@student_109209,69
109210,Popov Polina Sergeevich,@student_109210,10
109211,Sidorov Victoria Dmitrievich,@student_109211,3
109212,Kuznetsov Sofia Andreevich,@student_109212,38
109213,Petrov Sofia Dmitrievich,@student_109213,9
109214,Fedorov Victoria Petrovna,@student_109214,94
109215,Vasiliev Anna Andreevich,@student_109215,51
109216,Alekseev Daria Ivanovich,@student_109216,58
109217,Popov Anna Ivanovna,@student_109217,59
109218,Volkov Alina Mikhailovna,@student_109218,61
109219,Kuznetsov Dmitry Alexandrovna,@student_109219,92
109220,Ivanov Sergey Sergeevna,@student_109220,16
109221,Ivanov Anastasia Petrovich,@student_109221,21
109222,Lebedev Alexey Alexandrovna,@student_109222,56
109223,Mikhailov Ksenia Ivanovich,@student_109223,6
109224,Sidorov Egor Mikhailovna,@student_109224,6
109225,Vasiliev Artem Sergeevich,@student_109225,34
109226,Smirnov Alexey Ivanovna,@student_109226,94
109227,Vasiliev Daria Sergeevna,@student_109227,85
109228,Volkov Victoria Alexandrovna,@student_109228,93
109229,Lebedev Elena Mikhailovich,@student_109229,31
109230,Mikhailov Ksenia Dmitrievna,@student_109230,52
109231,Petrov Andrey Petrovna,@student_109231,38
109232,Vasiliev Mikhail Petrovich,@student_109232,47
109233,Vasiliev Polina Petrovich,@student_109233,48
109234,Volkov Andrey Alexandrovich,@student_109234,8
109235,Mikhailov Alina Mikhailovich,@student_109235,42
109236,Morozov Artem Andreevich,@student_109236,77
109237,Kuznetsov Ksenia Dmitrievich,@student_109237,51
109238,Smirnov Daria Mikhailovich,@student_109238,24
109239,Morozov Victoria Ivanovich,@student_109239,57
109240,Fedorov Elena Dmitrievich,@student_109240,11
109241,Sokolov Daria Alexandrovich,@student_109241,37
109242,Sokolov Egor Mikhailovich,@student_109242,68
109243,Lebedev Polina Ivanovich,@student_109243,35
109244,Ivanov Alina Sergeevna,@student_109244,22
109245,Volkov Maria Ivanovich,@student_109245,15
109246,Volkov Andrey Ivanovna,@student_109246,90
109247,Kuznetsov Ivan Petrovich,@student_109247,92
109248,Mikhailov Mikhail Petrovich,@student_109248,70
109249,Ivanov Petr Petrovna,@student_109249,64
109250,Mikhailov Victoria Dmitrievich,@student_109250,56
109251,Kuznetsov Nikita Sergeevich,@student_109251,80
109252,Fedorov Elena Petrovich,@student_109252,11
109253,Morozov Sofia Ivanovich,@student_109253,67
109254,Lebedev Polina Dmitrievich,@student_109254,31
109255,Morozov Artem Dmitrievna,@student_109255,96
109256,Vasiliev Maria Mikhailovich,@student_109256,51
109257,Petrov Anastasia Ivanovna,@student_109257,23
109258,Mikhailov Nikita Alexandrovna,@student_109258,76
109259,Popov Elena Ivanovich,@student_109259,97
109260,Sokolov Sofia Sergeevna,@student_109260,31
109261,Fedorov Nikita Sergeevna,@student_109261,9
109262,Sidorov Victoria Dmitrievna,@student_109262,12
109263,Smirnov Anna Ivanovich,@student_109263,40
109264,Kuznetsov Alexey Alexandrovich,@student_109264,29
109265,Petrov Daria Dmitrievich,@student_109265,3
109266,Ivanov Anastasia Petrovich,@student_109266,91
109267,Sidorov Petr Ivanovna,@student_109267,87
109268,Petrov Mikhail Dmitrievna,@student_109268,6
109269,Sidorov Mikhail Alexandrovna,@student_109269,81
109270,Fedorov Sofia Ivanovich,@student_109270,24
109271,Alekseev Elena Dmitrievich,@student_109271,71
109272,Fedorov Elena Mikhailovna,@student_109272,54
109273,Ivanov Ksenia Ivanovich,@student_109273,64
109274,Morozov Alexey Alexandrovna,@student_109274,81
109275,Novikov Mikhail Sergeevich,@student_109275,71
109276,Sidorov Sofia Sergeevich,@student_109276,33
109277,Sokolov Dmitry Alexandrovna,@student_109277,70
109278,Ivanov Ksenia Dmitrievna,@student_109278,84
109279,Novikov Daria Andreevich,@student_109279,22
109280,Smirnov Mikhail Alexandrovich,@student_109280,76
109281,Sokolov Artem Dmitrievna,@student_109281,73
109282,Lebedev Mikhail Dmitrievich,@student_109282,0
109283,Sidorov Daria Alexandrovna,@student_109283,60
109284,Lebedev Daria Andreevna,@student_109284,27
109285,Kuznetsov Ksenia Sergeevna,@student_109285,49
109286,Lebedev Polina Alexandrovich,@student_109286,61
109287,Popov Artem Alexandrovna,@student_109287,68
109288,Ivanov Maria Sergeevna,@student_109288,51
109289,Kuznetsov Daria Mikhailovna,@student_109289,8
109290,Novikov Victoria Andreevich,@student_109290,33
109291,Smirnov Sergey Andreevich,@student_109291,77
109292,Sidorov Sergey Mikhailovna,@student_109292,100
109293,Smirnov Artem Andreevich,@student_109293,29
109294,Sidorov Petr Petrovna,@student_109294,4
109295,Novikov Petr Sergeevich,@student_109295,0
109296,Popov Mikhail Alexandrovich,@student_109296,31
109297,Lebedev Artem Alexandrovna,@student_109297,23
109298,Sokolov Petr Dmitrievich,@student_109298,7
109299,Ivanov Dmitry Sergeevich,@student_109299,31
109300,Morozov Alexey Petrovna,@student_109300,36
109301,Vasiliev Victoria Mikhailovich,@student_109301,26
109302,Smirnov Dmitry Alexandrovna,@student_109302,67
109303,Kuznetsov Egor Ivanovna,@student_109303,4
109304,Alekseev Polina Ivanovna,@student_109304,72
109305,Petrov Anastasia Petrovna,@student_109305,94
109306,Volkov Maria Alexandrovich,@student_109306,69
109307,Sokolov Artem Sergeevna,@student_109307,89
109308,Sidorov Maria Dmitrievna,@student_109308,32
109309,Popov Ivan Alexandrovich,@student_109309,59
109310,Lebedev Anna Alexandrovich,@student_109310,81
109311,Sidorov Dmitry Ivanovna,@student_109311,82
109312,Smirnov Ivan Dmitrievna,@student_109312,59
109313,Fedorov Nikita Petrovich,@student_109313,33
109314,Sokolov Artem Andreevna,@student_109314,22
109315,Kuznetsov Dmitry Ivanovna,@student_109315,81
109316,Alekseev Sergey Mikhailovich,@student_109316,74
109317,Ivanov Elena Petrovich,@student_109317,3
109318,Petrov Alina Sergeevna,@student_109318,79
109319,Fedorov Polina Mikhailovich,@student_109319,81
109320,Ivanov Maria Dmitrievna,@student_109320,100
109321,Popov Dmitry Dmitrievna,@student_109321,7
109322,Morozov Elena Sergeevna,@student_109322,29
109323,Petrov Daria Andreevich,@student_109323,39
109324,Sidorov Mikhail Alexandrovna,@student_109324,90
109325,Popov Alexey Ivanovich,@student_109325,19
109326,Ivanov Sofia Petrovna,@student_109326,79
109327,Kuznetsov Ksenia Sergeevich,@student_109327,23
109328,Alekseev Alina Petrovna,@student_109328,61
109329,Fedorov Ksenia Dmitrievich,@student_109329,6
109330,Sidorov Nikita Dmitrievich,@student_109330,53
109331,Sidorov Maria Sergeevna,@student_109331,10
109332,Kuznetsov Anna Ivanovich,@student_109332,67
109333,Morozov Nikita Ivanovich,@student_109333,50
109334,Alekseev Andrey Alexandrovna,@student_109334,87
109335,Kuznetsov Maria Ivanovich,@student_109335,55
109336,Alekseev Victoria Sergeevich,@student_109336,67
109337,Ivanov Andrey Alexandrovna,@student_109337,64
109338,Popov Anastasia Dmitrievna,@student_109338,2
109339,Petrov Daria Andreevna,@student_109339,15
109340,Mikhailov Ksenia Andreevna,@student_109340,64
109341,Lebedev Victoria Alexandrovna,@student_109341,67
109342,Lebedev Ivan Petrovich,@student_109342,51
109343,Fedorov Victoria Sergeevna,@student_109343,23
109344,Alekseev Petr Petrovich,@student_109344,72
109345,Lebedev Anna Petrovich,@student_109345,4
109346,Lebedev Andrey Petrovna,@student_109346,33
109347,Smirnov Sofia Dmitrievna,@student_109347,47
109348,Sokolov Egor Petrovna,@student_109348,81
109349,Fedorov Andrey Dmitrievich,@student_109349,67
109350,Novikov Nikita Alexandrovna,@student_109350,42
109351,Popov Maria Sergeevich,@student_109351,70
109352,Alekseev Victoria Mikhailovich,@student_109352,27
109353,Sokolov Alexey Sergeevna,@student_109353,43
109354,Petrov Anna Dmitrievna,@student_109354,23
109355,Vasiliev Alina Sergeevna,@student_109355,80
109356,Vasiliev Egor Mikhailovich,@student_109356,45
109357,Sidorov Ivan Alexandrovna,@student_109357,54
109358,Sokolov Maria Andreevich,@student_109358,90
109359,Sokolov Anna Ivanovna,@student_109359,15
109360,Sidorov Dmitry Dmitrievich,@student_109360,16
109361,Smirnov Victoria Andreevich,@student_109361,80
109362,Popov Ksenia Dmitrievna,@student_109362,84
109363,Kuznetsov Petr Alexandrovich,@student_109363,70
109364,Novikov Elena Mikhailovna,@student_109364,22
109365,Vasiliev Egor Sergeevich,@student_109365,66
109366,Ivanov Alina Petrovich,@student_109366,11
109367,Sidorov Alina Andreevna,@student_109367,93
109368,Volkov Victoria Mikhailovich,@student_109368,0
109369,Vasiliev Sergey Dmitrievich,@student_109369,69
109370,Sidorov Mikhail Andreevich,@student_109370,6
109371,Fedorov Polina Ivanovna,@student_109371,2
109372,Morozov Artem Dmitrievich,@student_109372,95
109373,Volkov Artem Mikhailovich,@student_109373,92
109374,Sidorov Artem Ivanovna,@student_109374,35
109375,Kuznetsov Alexey Dmitrievich,@student_109375,36
109376,Volkov Mikhail Sergeevich,@student_109376,85
109377,Popov Victoria Petrovich,@student_109377,2
109378,Alekseev Petr Ivanovich,@student_109378,64
109379,Kuznetsov Egor Andreevich,@student_109379,29
109380,Sokolov Andrey Dmitrievich,@student_109380,22
109381,Petrov Anna Ivanovna,@student_109381,1
109382,Vasiliev Elena Ivanovich,@student_109382,30
109383,Lebedev Artem Ivanovich,@student_109383,53
109384,Vasiliev Sergey Petrovich,@student_109384,89
109385,Volkov Sofia Ivanovich,@student_109385,87
109386,Sokolov Egor Andreevna,@student_109386,43
109387,Smirnov Sergey Andreevna,@student_109387,55
109388,Mikhailov Maria Dmitrievich,@student_109388,42
109389,Lebedev Alexey Mikhailovna,@student_109389,27
109390,Kuznetsov Ivan Sergeevna,@student_109390,32
109391,Vasiliev Maria Petrovna,@student_109391,96
109392,Mikhailov Dmitry Sergeevna,@student_109392,5
109393,Volkov Andrey Dmitrievna,@student_109393,15
109394,Vasiliev Sofia Petrovna,@student_109394,0
109395,Ivanov Anastasia Ivanovna,@student_109395,86
109396,Petrov Egor Petrovna,@student_109396,93
109397,Fedorov Daria Alexandrovich,@student_109397,100
109398,Kuznetsov Andrey Dmitrievna,@student_109398,100
109399,Volkov Dmitry Alexandrovna,@student_109399,35
